Date,NVDA.US_Close,TSLA.US_Close,AAPL.US_Close,GOOG.US_Close,NVDA.US_High,TSLA.US_High,AAPL.US_High,GOOG.US_High,NVDA.US_Low,TSLA.US_Low,AAPL.US_Low,GOOG.US_Low,NVDA.US_Open,TSLA.US_Open,AAPL.US_Open,GOOG.US_Open,NVDA.US_Volume,TSLA.US_Volume,AAPL.US_Volume,GOOG.US_Volume
2020-12-23,129.798,215.327,129.395,86.619,132.453,217.167,130.861,87.3995,129.748,207.523,129.216,86.252,132.254,210.733,130.591,86.4055,17955495.003892,99518916.0,89282760.385907,20678340.0
2020-12-22,132.483,213.447,130.313,86.175,133.072,216.627,132.805,86.8702,130.247,204.743,128.119,85.6288,132.892,216.0,130.043,86.7215,18674358.491261,155584932.0,171384781.58537,18766920.0
2020-12-21,133.022,216.62,126.704,86.9685,133.402,222.833,126.784,87.0425,129.379,215.357,121.978,84.95,130.446,222.08,123.533,85.6755,30302778.056017,174135792.0,122707096.73808,36567560.0
2020-12-18,132.424,231.667,125.168,86.5505,133.742,231.667,127.571,87.7555,130.407,209.513,124.63,86.011,133.482,222.967,127.432,87.709,34285169.154806,666378582.0,194852828.47332,80327060.0
2020-12-17,133.112,218.633,127.172,87.395,133.492,219.607,128.05,88.5892,131.484,206.5,126.514,86.933,133.362,209.397,127.372,88.4255,23191627.350986,168810432.0,95492537.937713,32494880.0
2020-12-16,132.124,207.59,126.285,88.15,134.062,210.833,126.844,88.65,131.824,201.667,125.069,87.804,133.922,209.41,125.896,88.644,22362802.967674,126287439.0,99387519.336712,30270860.0
2020-12-15,133.302,211.083,126.354,88.3885,134.332,215.633,126.374,88.571,131.564,207.933,122.646,87.4975,134.092,214.427,122.855,88.221,19393112.841766,135670677.0,159463812.65165,29645220.0
2020-12-14,132.783,213.277,120.333,88.003,133.582,214.25,121.888,89.8695,130.476,203.4,120.094,87.8608,130.576,206.333,121.14,88.75,27077947.973047,156121947.0,80025242.844145,32003460.0
2020-12-11,129.838,203.33,120.961,89.0885,129.908,208.0,121.3,89.2225,127.929,198.933,119.126,88.0,129.429,205.003,120.981,88.153,20974714.241549,139424922.0,87983441.236245,24413020.0
2020-12-10,129.429,209.023,121.779,88.7665,130.387,209.25,122.407,89.0655,128.199,188.78,118.738,87.016,128.399,191.457,119.076,88.49,20824277.587171,201249459.0,82287934.550531,27256960.0
2020-12-09,129.009,201.493,120.333,89.2065,133.832,218.107,124.461,91.7135,128.389,196.0,119.566,88.3905,132.703,217.897,123.045,90.6005,40157945.882786,213027585.0,116255442.65461,30138720.0
2020-12-08,133.202,216.627,122.895,90.9275,135.68,217.093,123.493,91.095,132.513,206.167,121.629,89.8102,135.54,208.502,122.885,90.505,27226004.642816,191929665.0,82993188.183475,21903000.0
2020-12-07,135.76,213.92,122.287,90.974,136.999,216.262,123.085,91.6185,134.691,201.017,120.802,90.289,135.7,201.64,120.862,90.95,22356009.448293,167964909.0,87657854.145918,26411140.0
2020-12-04,135.28,199.68,120.802,91.3995,135.29,199.68,121.4,91.658,133.582,195.167,120.074,90.8495,134.182,197.003,121.14,91.226,20270872.592246,88203942.0,79199884.981622,27563320.0
2020-12-03,133.662,197.793,121.479,91.3385,136.289,199.657,122.317,92.36,132.982,194.143,120.762,91.1325,135.57,196.673,122.058,91.2005,19997972.362999,127656009.0,79915584.379494,24545960.0
2020-12-02,135.1,189.607,121.619,91.3975,136.389,190.513,121.908,91.7825,132.004,180.403,119.456,89.4736,133.162,185.48,120.572,89.905,28409709.061765,143326959.0,90072631.334908,24440640.0
2020-12-01,133.562,194.92,121.26,89.905,134.94,199.283,122.008,91.2415,131.944,190.683,118.598,88.4685,134.582,199.197,119.576,88.7185,29834405.695865,121148496.0,129705360.02653,34780900.0
2020-11-30,133.672,189.2,117.641,88.037,133.782,202.6,119.536,89.4032,129.389,184.837,115.428,87.75,132.304,200.737,115.587,89.0592,28769720.532452,189009156.0,171443832.15452,36476720.0
2020-11-27,132.274,195.253,115.209,89.6595,133.732,199.593,116.085,90.2,131.364,192.817,114.839,88.622,133.402,193.72,115.189,88.6545,16770959.54278,112683234.0,47251828.907023,17698320.0
2020-11-25,132.004,191.333,114.65,88.5715,132.354,191.333,115.368,88.927,129.868,181.79,113.793,87.827,129.987,183.353,114.162,88.6445,26059138.339628,146790486.0,77417556.02884,20922440.0
2020-11-24,129.249,185.127,113.793,88.444,131.284,186.663,114.471,88.58,128.519,175.4,111.26,86.3845,131.084,180.133,112.556,86.525,34739981.510097,160945482.0,115241201.40933,31594060.0
2020-11-23,131.064,173.95,112.496,86.743,133.482,175.333,116.215,87.695,129.818,167.263,112.408,85.886,131.374,167.833,115.797,87.48,36229264.137958,150780912.0,129495384.50388,43239500.0
2020-11-20,130.536,163.203,115.947,87.1095,134.602,167.5,117.362,88.7,130.317,163.02,115.897,87.093,134.192,165.997,117.243,88.2605,34197558.28681,98735766.0,74487856.994171,46273100.0
2020-11-19,134.062,166.423,117.233,88.196,134.532,169.537,117.651,88.4795,130.666,162.523,115.428,86.8502,131.784,164.0,116.185,86.919,56740393.022474,187426038.0,75002648.443323,24998200.0
2020-11-18,133.942,162.213,116.625,87.339,135.71,165.333,118.409,88.6735,131.504,147.833,116.595,87.307,134.302,149.45,117.203,88.2615,51225215.740394,234132072.0,77238306.94339,23469320.0
2020-11-17,133.882,147.203,117.98,88.5075,135.62,154.0,119.236,89.25,132.703,144.337,117.551,88.35,135.18,153.39,118.14,88.847,31283825.333731,183564843.0,75162547.687093,22942280.0
2020-11-16,134.8,136.03,118.878,89.069,136.15,137.483,119.556,89.9535,131.224,134.696,116.744,88.3845,131.384,136.31,117.511,88.585,41484933.985962,80515905.0,92277609.538078,24935700.0
2020-11-13,132.623,136.167,117.851,88.851,136.339,137.511,118.259,89.052,130.257,133.887,116.465,87.2275,135.92,136.95,118.03,87.8815,34766284.495232,59491053.0,82669203.96739,30011480.0
2020-11-12,134.222,137.253,117.801,87.492,137.309,141.0,119.106,88.4135,132.813,136.507,117.163,87.28,134.442,138.35,118.21,87.3815,36758716.09469,59821500.0,104591330.8075,24975080.0
2020-11-11,133.832,139.043,118.08,87.6355,134.002,139.565,118.22,88.211,129.149,136.86,115.059,87.3682,130.207,138.817,115.807,87.5,40579450.468624,52073166.0,113642980.31723,25279320.0
2020-11-10,127.37,136.787,114.591,87.0195,135.72,140.03,116.185,88.15,125.953,132.01,112.776,85.865,135.72,140.03,114.172,86.5545,64573982.698692,90852672.0,139680268.10883,52722840.0
2020-11-09,135.96,140.42,114.939,88.15,146.525,150.833,120.542,90.903,135.76,140.333,114.67,88.001,145.147,146.5,119.076,89.545,58449183.923651,104499075.0,156370168.06864,45365400.0
2020-11-06,145.247,143.317,117.282,88.0875,145.507,145.523,117.791,88.6215,138.597,141.427,114.75,87.0175,140.742,145.367,116.913,87.6975,38434481.580499,65118042.0,115831911.72309,33224500.0
2020-11-05,141.242,146.03,117.412,88.1685,143.019,146.667,118.0,89.682,139.553,141.333,115.289,87.5255,141.262,142.767,116.345,89.05,31985683.495652,85243569.0,128124930.03609,41316240.0
2020-11-04,137.589,140.327,113.384,87.4565,137.929,145.133,114.012,88.5683,133.022,139.033,110.832,85.3015,133.552,143.54,112.586,85.514,41129465.212021,96429171.0,140136257.74529,71418540.0
2020-11-03,129.858,141.3,108.947,82.5105,130.716,142.59,109.975,83.085,125.703,135.563,107.253,80.831,126.751,136.577,108.17,81.589,27360975.902889,103055145.0,109104313.51048,33233060.0
2020-11-02,125.483,133.503,107.293,81.3015,128.029,135.66,109.187,83.0385,123.624,130.767,105.857,80.8015,126.252,131.333,107.631,81.408,30043080.383373,87063354.0,124556352.2103,50708920.0
2020-10-30,125.014,129.347,107.383,81.0505,129.029,135.864,110.473,84.35,122.676,126.37,106.246,80.223,128.169,135.632,109.546,83.6055,41847998.285035,127762917.0,193193911.80972,86617240.0
2020-10-29,129.908,136.943,113.753,78.362,131.584,139.353,115.349,79.6855,127.17,135.487,110.682,76.112,128.049,136.653,110.852,76.118,32091309.956016,67965924.0,148138489.03873,40061280.0
2020-10-28,125.943,135.34,109.685,75.831,132.254,139.533,113.853,78.0675,125.763,135.333,109.586,75.731,131.644,138.827,113.484,77.987,37749589.695058,76354227.0,145917006.64735,36679180.0
2020-10-27,133.622,141.56,115.019,80.213,134.072,143.5,115.697,80.3423,131.574,140.033,112.986,79.139,132.723,141.253,113.913,79.7835,25117023.885437,68059518.0,93545601.423455,24580040.0
2020-10-26,131.074,140.093,113.484,79.5225,136.579,141.92,114.969,81.912,130.047,136.667,111.36,78.825,133.922,137.21,112.457,81.2505,33776922.790849,84717483.0,113388632.86227,37065080.0
2020-10-23,135.56,140.21,113.474,82.05,135.58,140.962,114.969,82.118,132.573,135.793,112.726,81.0255,134.152,140.613,114.81,81.3035,23409061.022657,101150940.0,83708040.003917,27516880.0
2020-10-22,133.262,141.93,114.172,80.7665,135.77,148.41,116.435,81.0995,131.974,141.503,113.035,79.25,134.88,147.307,115.867,79.6525,29123379.036234,119979573.0,103390315.59407,28680840.0
2020-10-21,134.9,140.88,115.289,79.6655,137.569,144.317,117.093,80.9365,134.432,140.417,114.869,78.5815,135.9,140.9,115.089,78.6665,22016760.014138,97111383.0,91182762.174549,51366900.0
2020-10-20,136.11,140.647,115.917,77.7965,137.649,143.917,117.372,78.875,134.721,139.683,114.052,76.2835,135.49,143.917,114.621,76.3525,22980728.874746,94968867.0,126134588.52993,44851440.0
2020-10-19,134.632,143.61,114.401,76.7305,139.475,149.0,118.788,79.4075,133.722,142.957,114.082,76.4,138.677,148.747,118.339,79.023,29884263.219457,108863529.0,122298161.19022,32141500.0
2020-10-16,137.769,146.557,117.412,78.6505,140.852,151.983,119.894,79.0565,137.579,146.283,117.203,78.15,140.013,151.48,119.636,78.2925,24326972.12475,98327637.0,116980503.52013,28702740.0
2020-10-15,139.346,149.627,119.076,77.9565,139.703,152.19,119.556,78.7552,137.329,147.5,116.545,77.2515,137.759,150.103,117.113,77.3575,26791908.266302,107017062.0,114106938.18459,30816340.0
2020-10-14,140.592,153.767,119.546,78.404,143.059,155.3,121.36,79.3842,139.246,149.117,118.0,77.5265,142.531,149.927,119.356,78.9295,27736556.898467,144136182.0,153139455.67085,38619800.0
2020-10-13,142.112,148.883,119.456,78.584,143.109,149.63,123.683,79.5,139.833,145.533,118.03,78.16,142.591,147.783,123.563,79.1865,34549802.016399,103390995.0,265937564.78669,32020860.0
2020-10-12,141.892,147.433,122.705,78.4575,143.099,149.58,123.473,79.693,138.776,146.193,117.671,76.6285,139.535,147.333,118.439,77.15,43587280.423606,116373399.0,243529953.61859,49651200.0
2020-10-09,137.279,144.667,115.388,75.761,137.899,144.863,115.418,75.826,136.259,142.153,113.354,74.4725,137.319,143.377,113.713,74.735,34779176.662593,86776968.0,101888861.76528,28710840.0
2020-10-08,138.039,141.973,113.404,74.2965,140.492,146.333,114.82,74.5,137.229,141.767,113.035,73.2545,140.392,146.147,114.67,73.2545,37988483.27843,121263348.0,84624986.381485,23756620.0
2020-10-07,139.286,141.767,113.514,73.0145,140.832,143.3,113.972,73.448,138.289,137.948,112.576,71.8,139.643,139.957,113.065,73.2145,41917093.934108,129383127.0,98180685.428986,34923120.0
2020-10-06,137.019,137.993,111.64,72.672,141.062,142.927,114.541,74.338,136.299,135.35,110.732,72.4295,137.949,141.263,114.122,73.779,78645695.263518,147438777.0,163718854.97378,24908460.0
2020-10-05,136.08,141.893,114.919,74.301,136.09,144.547,115.069,74.4105,131.884,139.777,112.008,73.2135,132.024,141.117,112.368,73.3105,48106434.647663,134168358.0,107704722.44007,22265140.0
2020-10-02,130.287,138.363,111.5,72.921,134.85,146.377,113.793,74.16,130.177,138.333,110.702,72.546,131.904,140.463,111.37,73.1015,55393068.416401,214290075.0,146701815.20192,25681420.0
2020-10-01,135.8,149.387,115.209,74.5045,137.279,149.627,116.115,74.952,134.262,144.807,114.251,73.9605,137.229,146.92,116.037,74.2135,52636573.647127,152224362.0,117717127.54852,35589940.0
2020-09-30,134.96,143.003,114.232,73.48,135.88,144.643,115.677,74.4875,131.164,140.157,112.078,72.994,131.234,140.44,112.248,73.34,69097391.257878,144436698.0,144637006.24481,34032160.0
2020-09-29,131.914,139.69,112.536,73.4665,134.082,142.833,113.743,73.8332,128.999,137.2,112.028,72.9403,129.039,138.667,112.996,73.5195,62462285.534815,151024212.0,101436385.81372,19582040.0
2020-09-28,130.017,140.4,113.394,73.226,130.187,142.693,113.753,73.84,127.17,138.517,111.26,72.4651,130.067,141.54,113.444,73.7105,57529929.136517,149158683.0,139565435.91119,40158820.0
2020-09-25,128.409,135.78,110.762,72.248,128.499,136.244,110.922,72.5,122.146,130.433,106.196,70.667,124.224,131.157,106.954,71.6315,58954333.403976,201625377.0,152043727.62922,26467500.0
2020-09-24,123.154,129.263,106.744,71.4145,125.373,133.167,108.759,72.1854,119.829,117.1,103.574,70.4925,120.409,121.267,103.744,70.5515,73313932.992169,289683183.0,170049864.18361,29004320.0
2020-09-23,120.926,126.787,105.658,70.7605,126.941,137.383,110.593,73.048,120.489,125.293,105.328,70.385,125.433,135.053,110.104,72.939,64869258.988531,285222528.0,152791095.32846,33147000.0
2020-09-22,126.053,141.41,110.294,73.273,126.152,145.92,111.34,73.476,121.246,139.2,107.681,71.7265,125.423,143.2,111.161,72.5045,64813088.548255,238742385.0,185572435.36837,31664020.0
2020-09-21,124.844,149.797,108.589,71.558,124.894,151.893,108.699,72.418,118.742,135.69,101.709,70.3275,118.952,151.043,103.116,72.003,72291493.807127,328430400.0,198404934.2085,57776540.0
2020-09-18,121.586,147.383,105.398,72.9995,125.993,150.333,109.367,75.1502,119.579,142.933,104.66,71.8565,125.613,149.313,108.907,74.9005,70027578.755126,259220457.0,291052652.22371,62077640.0
2020-09-17,124.314,141.143,108.848,74.7765,125.573,145.93,110.682,75.4149,120.039,136.0,107.233,73.5,121.006,138.533,108.229,74.8,79456986.659671,230337489.0,180458666.71225,37595020.0
2020-09-16,124.814,147.253,110.613,76.045,130.586,152.597,114.421,78.1,124.814,145.103,110.523,75.991,129.239,146.623,113.663,77.777,55904747.084624,217640280.0,157158334.83534,26245980.0
2020-09-15,129.578,149.92,113.962,77.072,132.643,153.98,117.213,77.9785,127.949,143.567,112.068,76.5918,132.463,145.52,116.724,76.8,72944599.831659,291894684.0,187180917.66415,26621640.0
2020-09-14,128.389,139.873,113.793,75.964,132.803,140.0,114.351,78.2,125.983,124.433,111.28,75.787,130.476,126.983,113.165,76.9503,120486583.63239,249061824.0,142077188.99791,33931780.0
2020-09-11,121.336,124.24,110.483,76.036,126.192,127.5,113.663,78.76,118.652,120.167,108.509,74.868,124.534,127.313,113.016,76.8,63858092.940514,182152377.0,183347202.57223,31941740.0
2020-09-10,122.795,123.78,111.958,76.601,130.317,132.997,118.868,79.204,121.356,120.187,110.982,76.2902,129.558,128.737,118.738,78.032,70049890.735358,254791824.0,184780712.78868,32371140.0
2020-09-09,126.821,122.093,115.737,77.848,127.759,123.0,117.521,78.45,122.006,113.837,113.693,76.8026,123.674,118.867,115.677,77.8765,73811014.354708,238397307.0,179373434.58806,35494080.0
2020-09-08,118.832,110.07,111.3,76.6195,125.174,122.913,117.382,78.1933,116.743,109.96,111.161,76.4005,117.043,118.667,112.408,76.6755,79779596.226677,346397073.0,234547916.79675,52217680.0
2020-09-04,125.893,139.44,119.316,79.552,131.404,142.667,122.028,82.2555,116.743,124.007,109.377,77.3806,127.509,134.27,118.449,81.213,146748394.13209,330965655.0,337180601.4818,52171360.0
2020-09-03,129.818,135.667,119.236,82.092,138.498,143.933,127.092,85.4857,128.459,134.0,118.868,80.753,137.939,135.743,125.198,85.4857,94758049.8859,262788258.0,261141704.8715,62155260.0
2020-09-02,143.089,149.123,129.605,86.414,146.885,159.68,136.105,86.659,138.647,135.04,125.288,83.3165,146.645,159.663,135.736,83.6888,87628265.813786,288528384.0,202870681.2708,50223600.0
2020-09-01,137.859,158.35,132.356,83.0355,139.583,167.497,132.964,83.2865,134.022,156.837,128.777,81.611,134.452,167.38,130.961,81.8315,51380483.453137,270358257.0,154566647.67399,36533100.0
2020-08-31,133.362,166.107,127.292,81.709,135.36,166.713,129.206,82.3982,130.007,146.703,124.291,81.5155,131.444,148.203,125.846,82.3945,50229207.701207,355123218.0,228806161.47177,36468120.0
2020-08-28,131.094,147.56,123.115,82.2205,131.094,154.567,124.729,82.3585,126.063,145.767,122.885,81.5375,126.382,153.007,124.301,81.6745,53871459.249597,301217640.0,190209877.54496,29995640.0
2020-08-27,125.913,149.25,123.303,81.7165,128.129,153.04,125.746,82.75,125.303,142.833,122.157,81.2875,127.449,145.363,125.427,82.684,31852295.220714,355395645.0,157691271.46285,37232040.0
2020-08-26,127.36,143.543,124.809,82.619,128.309,144.4,125.278,82.961,126.412,136.91,123.373,80.18,127.619,137.333,124.471,80.4,32217354.020982,213590730.0,165263868.26422,71621440.0
2020-08-25,127.13,134.89,123.125,80.411,127.24,135.197,123.473,80.581,125.373,131.2,121.38,79.1035,125.943,131.66,123.005,79.1035,28991423.558088,159883395.0,214403911.11378,42641680.0
2020-08-24,126.831,134.28,124.151,79.41,128.749,141.933,127.032,80.7085,124.714,128.5,122.267,79.0285,128.469,141.753,126.952,79.699,49198530.184925,300954315.0,350694505.43298,28204580.0
2020-08-21,126.472,136.667,122.675,79.021,127.709,139.7,123.165,79.886,121.606,135.003,117.631,78.4002,121.666,136.317,117.641,78.8515,100276602.40067,322343385.0,342702983.70668,28929060.0
2020-08-20,121.066,133.457,116.674,79.0875,123.384,134.8,116.784,79.2935,118.452,123.803,114.152,76.91,119.41,124.047,114.172,77.1725,92405539.73163,309176940.0,128652197.42381,34137540.0
2020-08-19,121.036,125.237,114.132,77.3765,122.785,127.4,115.577,78.684,120.638,122.747,114.032,77.1975,122.606,124.333,114.401,77.6655,62442603.853094,183079965.0,147539193.6182,33212220.0
2020-08-18,122.256,125.807,113.982,77.93,124.594,128.26,114.421,78.1235,120.518,123.007,112.457,76.1855,124.134,126.6,112.796,76.309,50490462.326339,247117365.0,107086030.0345,40541720.0
2020-08-17,123.005,122.377,113.055,75.899,123.734,123.057,114.511,76.2805,117.832,111.523,112.408,75.3985,118.172,111.8,114.481,75.7335,62310077.659245,303634845.0,121205447.31449,27572000.0
2020-08-14,115.305,110.047,113.344,75.3865,116.713,111.253,113.434,76.095,114.078,108.443,111.52,75.144,114.967,111.0,113.274,75.783,36749770.87698,188664210.0,167841774.51868,27104000.0
2020-08-13,114.098,108.067,113.444,75.9225,116.883,110.08,114.461,76.8625,113.228,104.483,112.388,75.4002,115.127,107.4,112.876,75.517,37554432.959673,306379620.0,212970749.9588,29104160.0
2020-08-12,114.068,103.65,111.49,75.331,114.338,105.667,111.75,75.6193,109.263,95.6667,108.809,74.2625,109.582,98.0,109.007,74.279,46628979.85244,328482510.0,168226607.77294,28753100.0
2020-08-11,108.194,91.6267,107.901,74.016,111.042,94.6667,110.962,75.5,107.655,91.0,107.631,73.9,110.422,93.0667,110.453,74.622,35553750.012653,129387510.0,190486085.4763,29087300.0
2020-08-10,111.33,94.57,111.211,74.805,113.758,97.1667,112.238,75.2038,108.254,92.39,108.509,73.654,113.018,96.5333,111.081,74.359,42903522.960782,112833960.0,215324030.13917,25790600.0
2020-08-07,111.669,96.8467,109.596,74.7245,114.718,99.9833,112.138,75.8423,110.052,94.3333,108.799,74.082,112.798,99.97,111.68,75.0,34350817.480779,133446300.0,200768792.55642,31556520.0
2020-08-06,113.028,99.3067,112.158,75.005,113.248,101.153,112.656,75.1195,111.459,98.4833,108.111,73.3,113.168,99.39,108.719,73.5875,24502341.045317,89884695.0,205582353.29874,39907360.0
2020-08-05,112.539,99.0,108.369,73.6805,113.388,99.99,108.709,74.1205,111.34,97.8867,107.223,73.173,112.119,99.5333,107.701,73.465,25122543.807668,74670225.0,123892354.03265,39599140.0
2020-08-04,111.959,99.1333,107.981,73.2485,111.959,101.827,109.097,74.278,108.754,97.4667,106.715,72.9325,110.182,99.6667,107.462,73.8285,31123461.229882,126224850.0,175484140.48377,38069780.0
2020-08-03,109.782,99.0,107.263,73.7225,110.662,100.653,109.925,74.5235,106.846,96.2933,106.226,73.282,107.016,96.6133,106.525,74.332,41421471.401008,132140190.0,312951800.18646,46630280.0
2020-07-31,105.838,95.3833,104.64,74.148,107.356,101.137,104.79,75.4475,104.038,94.7333,99.2672,72.7015,105.328,101.0,101.311,75.2505,38740503.345651,183704400.0,380126276.63999,68580720.0
2020-07-30,105.838,99.1667,94.7161,76.5725,105.927,100.883,94.8218,76.8935,102.661,98.0667,92.3293,74.611,103.459,99.2,92.7422,74.85,30977496.183104,114315585.0,160593383.60749,33427920.0
2020-07-29,104.358,99.94,93.5846,76.101,104.858,102.32,93.767,76.5626,103.179,99.1333,92.2775,75.0665,103.608,100.067,92.3135,75.316,28533186.908577,141403395.0,91736415.801193,22130680.0
2020-07-28,101.862,98.4333,91.8219,75.017,103.519,104.313,93.0991,76.324,101.802,98.2933,91.8169,74.883,103.449,100.267,92.9216,76.259,27242296.073008,237130500.0,105239788.72818,34043480.0
2020-07-27,103.918,102.64,93.3562,76.51,104.118,103.197,93.45,77.0485,101.882,94.2,92.0452,75.7605,102.032,95.6667,92.2745,75.78,29297645.574364,240730035.0,123102478.0684,24919600.0
2020-07-24,101.652,94.4667,91.1938,75.5935,103.349,97.6667,91.5437,75.8818,97.4875,91.1033,87.7793,74.42,98.4624,94.4,89.5897,74.9465,47466304.895965,290949240.0,188327648.80305,30888080.0
2020-07-23,101.004,100.87,91.4201,75.784,105.168,112.6,95.5884,78.5935,100.024,98.7167,90.5986,75.3696,104.198,111.93,95.5117,78.3485,41285381.738407,364927560.0,200073384.86438,32552680.0
2020-07-22,104.088,106.157,95.7798,78.4245,105.718,108.427,96.4718,78.5,102.621,104.133,95.1189,77.305,103.379,106.6,95.2086,78.025,36835482.363067,212416200.0,90388127.740082,18639700.0
2020-07-21,102.991,104.557,95.5117,77.921,105.298,111.667,97.7289,79.3495,102.571,103.867,95.2585,77.714,104.828,109.33,97.6541,79.3495,27847120.550294,242359200.0,105260439.52598,24372900.0
2020-07-20,104.808,109.533,96.8485,78.286,105.008,110.0,96.9902,78.5145,101.274,99.2,94.5895,75.18,102.452,101.267,94.9364,75.763,28567598.061722,256820505.0,91724887.745083,31145040.0
2020-07-17,101.722,100.057,94.8507,75.7775,102.192,102.5,95.6582,76.172,100.584,99.3333,94.3692,74.921,101.962,100.897,95.4987,76.081,26705604.036889,139949580.0,93622996.777971,29140200.0
2020-07-16,101.054,100.043,95.0421,75.9,101.772,102.113,95.9115,75.9345,98.6671,97.7333,94.432,74.3155,99.8646,98.4767,95.08,75.0,34596401.454205,214511775.0,112300262.19396,30386900.0
2020-07-15,101.982,103.067,96.2275,75.682,104.038,103.333,97.7269,76.7665,100.264,97.1333,95.0122,74.9,103.848,102.867,97.4717,76.1565,40515519.296039,245517435.0,155584463.79023,32213680.0
2020-07-14,103.479,101.12,95.5685,76.029,103.728,106.0,95.7619,76.1475,97.5715,95.4,92.4381,74.175,100.464,103.733,93.3852,74.5155,54424625.945684,351272100.0,173653052.25704,31700320.0
2020-07-13,100.234,99.8033,94.0122,75.567,107.615,119.667,98.4278,78.8566,99.964,98.0733,93.7939,75.2621,105.648,110.6,95.7718,77.5,45839906.318492,584780430.0,194634667.05786,36928480.0
2020-07-10,104.498,102.977,94.4479,77.087,106.247,103.26,94.5077,77.1915,103.489,91.7333,93.2526,74.827,105.578,93.0667,93.8707,75.3075,49911648.467546,350063295.0,91663356.632753,37134080.0
2020-07-09,104.788,92.9533,94.2156,75.5495,105.398,93.9033,94.8407,76.136,102.042,90.0867,93.2197,74.4042,103.509,93.1333,94.7879,75.3225,49597985.119502,175763970.0,127599879.38936,28466440.0
2020-07-08,101.862,91.06,93.8787,74.8,101.962,94.4833,93.9105,75.294,99.3683,87.4233,92.6444,74.2815,99.6449,93.6667,92.7342,74.716,36653923.680255,244669680.0,118915948.08808,24993160.0
2020-07-07,98.4294,92.6567,91.7442,74.259,100.404,95.3,93.2027,75.84,98.2197,89.1133,91.6305,74.1775,99.1733,93.6667,92.4121,74.5,35883620.685415,322344915.0,114175814.63364,29163440.0
2020-07-06,98.1057,91.44,92.0283,74.785,98.799,91.8533,92.5019,75.3295,96.8454,84.4033,91.0483,73.643,97.1349,85.1133,91.0792,74.003,31680885.264867,308547960.0,120504080.50113,31279940.0
2020-07-02,95.8477,80.5767,89.6296,73.235,97.095,81.8667,91.1958,74.1475,95.5081,79.04,89.5179,72.321,96.1125,81.4333,90.5528,72.347,36510868.282307,258751725.0,115818017.47151,37189600.0
2020-07-01,95.0257,74.6433,89.6296,71.902,95.4811,75.69,90.4312,72.15,93.8572,72.0333,89.5828,70.491,94.9339,72.2,89.8788,70.555,32759304.651617,199903440.0,112462312.98045,35503340.0
2020-06-30,94.7042,71.9867,89.7991,70.6805,94.9889,72.5133,90.0922,70.9325,92.3979,66.9167,88.6187,69.198,92.8712,67.1,88.6387,69.522,36895775.973985,253777515.0,142407696.04954,40847620.0
2020-06-29,91.7327,67.29,89.0584,69.7485,91.7787,67.3333,89.1531,69.78,88.7415,63.2333,86.4733,67.3505,91.4313,64.6,86.9568,67.909,34323957.79752,135396060.0,132681293.65778,36203600.0
2020-06-26,91.2835,63.9833,87.0525,67.995,94.7262,66.3333,89.9277,71.6725,90.9836,63.6567,86.8999,67.5995,94.7262,66.32,89.7044,71.5695,59380096.329967,132823620.0,208454353.87594,85353960.0
2020-06-25,94.6263,65.7333,89.809,72.0665,94.776,65.7333,89.849,72.145,91.5561,62.4767,88.0205,71.0,93.2888,63.6167,88.7912,71.495,37716143.752331,138818235.0,139664850.22399,24609480.0
2020-06-24,92.0884,64.0567,88.6327,71.5985,95.2882,66.7267,90.7831,73.771,91.1796,63.5433,88.2548,71.4875,94.4893,66.2733,89.849,73.0755,45067268.395547,164393895.0,195624099.86219,35120440.0
2020-06-23,94.2267,66.7867,90.2278,73.2205,96.1473,67.4667,91.6684,73.797,93.8033,66.2667,89.178,72.262,95.2353,66.5933,89.6027,72.782,37619404.436848,95479065.0,215460454.99877,28595280.0
2020-06-22,94.9938,66.2867,88.3416,72.593,95.0387,67.26,88.4851,72.6375,92.4649,66.0,86.4413,71.1605,92.7315,66.6633,86.4882,71.45,39962079.257167,95435250.0,137555243.03823,30848800.0
2020-06-19,92.3451,66.7267,86.0884,71.586,94.1768,67.73,87.7743,72.39,92.0055,66.09,84.9639,71.0675,92.1583,67.52,87.2987,72.2,52567895.521648,130196235.0,268595833.41819,63157500.0
2020-06-18,91.9126,66.93,86.5839,71.798,92.5579,67.9467,87.0066,72.5705,90.8799,66.2967,85.9658,71.3505,92.0025,66.8667,86.5051,72.458,25514652.529765,146279040.0,98328662.417913,31638320.0
2020-06-17,92.0924,66.12,86.549,72.556,92.7215,67.0,87.4872,73.0,90.4385,65.5033,86.4263,71.569,90.8719,65.8467,87.4254,72.358,40948844.705727,148362000.0,116188739.81538,30992300.0
2020-06-16,90.4215,65.4767,86.6696,72.136,92.3999,67.5267,86.9448,72.751,88.1323,64.16,84.8581,71.295,91.9825,67.4567,86.5171,72.261,53726692.705795,210766170.0,168005792.28662,34232280.0
2020-06-15,91.4712,66.06,84.4324,70.9925,91.5561,66.59,85.0954,71.24,87.1875,60.5667,81.8683,69.396,87.8978,61.1867,82.0338,69.54,40116095.400385,235457670.0,140971299.05458,30121920.0
2020-06-12,89.0663,62.3533,83.4007,70.659,91.606,65.8667,85.6149,71.85,86.782,60.84,82.274,69.301,91.3593,65.3333,84.8581,71.4245,57256203.87264,251450610.0,203263944.15906,38927340.0
